Filename,Duration,File Size,Creation Date,Original Path
1.mp3,0:02,21.02 KB,Unknown,/Users/steven/pythons/Twitch-Streamer-GPT-main/wait_mp3/1.mp3
2.mp3,0:02,18.37 KB,Unknown,/Users/steven/pythons/Twitch-Streamer-GPT-main/wait_mp3/2.mp3
3.mp3,0:01,11.84 KB,Unknown,/Users/steven/pythons/Twitch-Streamer-GPT-main/wait_mp3/3.mp3
