Filename,Duration,File Size,Creation Date,Original Path
whispermirror.mp4,2:07,1.23 MB,10-09-24,/Users/steven/Movies/mp4/whispermirror.mp4
TYred-169.mp4,0:00,1.10 MB,10-09-24,/Users/steven/Movies/mp4/TYred-169.mp4
Echoes of Moonlight.mp4,3:15,12.26 MB,10-09-24,/Users/steven/Movies/mp4/Echoes of Moonlight.mp4
Thankyou-169.mp4,0:00,11.86 MB,10-09-24,/Users/steven/Movies/mp4/Thankyou-169.mp4
Grabage Grove.mp4,2:08,4.93 MB,10-09-24,/Users/steven/Movies/mp4/Grabage Grove.mp4
oHais.mp4,0:23,10.36 MB,10-09-24,/Users/steven/Movies/mp4/oHais.mp4
"Cosmic CoVe |  A song Full of Such Sorrow, those .mp4",2:26,4.49 MB,10-09-24,"/Users/steven/Movies/mp4/Cosmic CoVe |  A song Full of Such Sorrow, those .mp4"
Outro.mp4,0:10,6.62 MB,10-09-24,/Users/steven/Movies/mp4/Outro.mp4
The Unseen Observer.mp4,3:22,7.75 MB,10-09-24,/Users/steven/Movies/mp4/The Unseen Observer.mp4
The Locket of Lament - FiN.mp4,4:52,2.26 MB,10-09-24,/Users/steven/Movies/mp4/The Locket of Lament - FiN.mp4
"Red, White and Black Modern Rough Animated Subscribe Youtube Channel Outro Video.mp4",0:00,1.87 MB,10-09-24,"/Users/steven/Movies/mp4/Red, White and Black Modern Rough Animated Subscribe Youtube Channel Outro Video.mp4"
theCursedAmulet.mp4,1:54,1.13 MB,10-09-24,/Users/steven/Movies/mp4/theCursedAmulet.mp4
Red and Black Bold Grunge Animated Subscribe Outro Mobile Video.mp4,0:05,1.28 MB,10-09-24,/Users/steven/Movies/mp4/Red and Black Bold Grunge Animated Subscribe Outro Mobile Video.mp4
subscribe.mp4,0:00,1.26 MB,10-09-24,/Users/steven/Movies/mp4/subscribe.mp4
Chalice of Reflection.mp4,2:19,2.67 MB,10-09-24,/Users/steven/Movies/mp4/Chalice of Reflection.mp4
The Last Train Part 1-HOOK.mp4,2:49,6.50 MB,10-09-24,/Users/steven/Movies/mp4/The Last Train Part 1-HOOK.mp4
StrayRoll.mp4,0:10,45.21 MB,10-09-24,/Users/steven/Movies/stray/StrayRoll.mp4
strayKisses.mp4,0:07,40.63 MB,10-09-24,/Users/steven/Movies/stray/strayKisses.mp4
strayFall.mp4,0:27,88.28 MB,10-09-24,/Users/steven/Movies/stray/strayFall.mp4
strayRUN.mp4,0:13,43.95 MB,10-09-24,/Users/steven/Movies/stray/strayRUN.mp4
strayFALLD.mp4,0:09,42.79 MB,10-09-24,/Users/steven/Movies/stray/strayFALLD.mp4
82.mp4,0:05,5.33 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/82.mp4
55.mp4,0:00,1.29 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/55.mp4
41.mp4,0:03,2.53 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/41.mp4
69.mp4,0:28,30.26 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/69.mp4
68.mp4,0:08,14.90 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/68.mp4
40.mp4,0:05,4.35 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/40.mp4
6.mp4,0:10,21.38 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/6.mp4
54.mp4,0:00,2.94 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/54.mp4
83.mp4,0:00,17.03 KB,10-10-24,/Users/steven/Movies/OuTros Bundle/83.mp4
81.mp4,0:08,11.16 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/81.mp4
42.mp4,0:04,4.39 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/42.mp4
56.mp4,0:00,282.07 KB,10-10-24,/Users/steven/Movies/OuTros Bundle/56.mp4
57.mp4,0:00,188.70 KB,10-10-24,/Users/steven/Movies/OuTros Bundle/57.mp4
43.mp4,0:01,437.28 KB,10-10-24,/Users/steven/Movies/OuTros Bundle/43.mp4
80.mp4,0:05,9.31 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/80.mp4
47.mp4,0:05,7.54 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/47.mp4
53.mp4,0:00,1.36 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/53.mp4
52.mp4,0:03,1.81 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/52.mp4
78.mp4,0:00,984.11 KB,10-10-24,/Users/steven/Movies/OuTros Bundle/78.mp4
50.mp4,0:05,3.03 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/50.mp4
44.mp4,0:01,688.31 KB,10-10-24,/Users/steven/Movies/OuTros Bundle/44.mp4
45.mp4,0:01,888.71 KB,10-10-24,/Users/steven/Movies/OuTros Bundle/45.mp4
51.mp4,0:06,18.52 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/51.mp4
79.mp4,0:00,1.09 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/79.mp4
36.mp4,0:02,5.60 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/36.mp4
37.mp4,0:04,6.83 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/37.mp4
35.mp4,0:03,1.25 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/35.mp4
34.mp4,0:00,239.04 KB,10-10-24,/Users/steven/Movies/OuTros Bundle/34.mp4
30.mp4,0:06,10.39 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/30.mp4
25.mp4,0:05,12.79 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/25.mp4
33.mp4,0:10,6.63 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/33.mp4
27.mp4,0:02,8.23 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/27.mp4
26.mp4,0:01,4.27 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/26.mp4
32.mp4,0:06,3.61 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/32.mp4
28.mp4,0:01,6.76 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/28.mp4
29.mp4,0:10,7.82 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/29.mp4
15.mp4,0:05,35.36 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/15.mp4
39.mp4,0:02,2.84 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/39.mp4
38.mp4,0:20,50.41 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/38.mp4
74.mp4,0:00,272.55 KB,10-10-24,/Users/steven/Movies/OuTros Bundle/74.mp4
60.mp4,0:00,2.57 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/60.mp4
48.mp4,0:10,13.78 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/48.mp4
49.mp4,0:14,16.27 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/49.mp4
61.mp4,0:00,24.55 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/61.mp4
75.mp4,0:00,249.58 KB,10-10-24,/Users/steven/Movies/OuTros Bundle/75.mp4
63.mp4,0:05,2.53 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/63.mp4
77.mp4,0:00,294.34 KB,10-10-24,/Users/steven/Movies/OuTros Bundle/77.mp4
76.mp4,0:00,220.87 KB,10-10-24,/Users/steven/Movies/OuTros Bundle/76.mp4
62.mp4,0:10,9.27 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/62.mp4
66.mp4,0:05,14.07 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/66.mp4
72.mp4,0:01,1.60 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/72.mp4
73.mp4,0:11,11.86 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/73.mp4
67.mp4,0:10,6.06 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/67.mp4
59.mp4,0:06,2.60 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/59.mp4
71.mp4,0:01,1.81 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/71.mp4
65.mp4,0:00,2.26 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/65.mp4
64.mp4,0:00,2.06 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/64.mp4
70.mp4,0:01,1.88 MB,10-10-24,/Users/steven/Movies/OuTros Bundle/70.mp4
TYrace.mp4,0:00,2.06 MB,10-09-24,/Users/steven/Movies/outro/TYrace.mp4
Dbl-Outtro Music.mp4,0:20,7.38 MB,10-09-24,/Users/steven/Movies/outro/Dbl-Outtro Music.mp4
ThnkScript-16-9.mp4,0:00,4.68 MB,10-09-24,/Users/steven/Movies/outro/ThnkScript-16-9.mp4
trace.mp4,0:00,2.26 MB,10-09-24,/Users/steven/Movies/outro/trace.mp4
Thanks Purple.mp4,0:00,20.69 MB,10-09-24,/Users/steven/Movies/outro/Thanks Purple.mp4
glitch.mp4,0:00,14.98 MB,10-09-24,/Users/steven/Movies/outro/glitch.mp4
comment.mp4,0:00,1.43 MB,10-09-24,/Users/steven/Movies/outro/ThankYou-short/comment.mp4
Like.mp4,0:00,1.47 MB,10-09-24,/Users/steven/Movies/outro/ThankYou-short/Like.mp4
output.mp4,0:33,16.05 MB,10-08-24,/Users/steven/Documents/python/Automatic-Video-Generator-for-youtube/output.mp4
02 - Itchy Isle once 1.mp4,0:18,145.60 KB,10-08-24,/Users/steven/Documents/itchy Isle/02 - Itchy Isle once 1.mp4
338108594-f3d291f0-a118-4f59-a720-e8aff9d3e963.mp4,0:30,2.84 MB,10-10-24,/Users/steven/Downloads/338108594-f3d291f0-a118-4f59-a720-e8aff9d3e963.mp4
292750799-414a9728-548b-49e9-afde-da9938bdde54.mp4,0:00,2.34 MB,10-11-24,/Users/steven/Downloads/292750799-414a9728-548b-49e9-afde-da9938bdde54.mp4
